	securityName	securityClass	putCall	cusipSedol	isin	manualIdentifier	ticker	formType	name	lei	currencyCode	payoffProfile	issuerClass	fairValueLevel	couponKind	countryCode	units	fileDate	effectiveDate	superceded	principal	shares	percent	value	sharesChange	percentChange	prevShares	prevValue	percentValueChange	percentOwnershipChange	sharePrice	costBasis	profit	performance	sharesMultiplier	valueMultiplier	allocation	prevAllocation	allocationPercentChange	allocationChange	current	unrealized	realized	pageDataId	lineNbr	default	option	formTypeShort	formattedFileDate	valueChange	bestIdentifier	restricted	safeAllocationChange	latestUnrealized	slug	url	ownershipPercent	ownershipPercentChange	sharesPercentChange	valuePercentChange	symbol
2519	MICRON TECHNOLOGY INC COM	COM		595112103				13F-HR	Mosaic Family Wealth Partners, Llc									2025-02-18	2024-12-31	False		11962.0		1006717	-82.0	-0.6808369312520757	12044.0	1249.0	-19.46		54.65203	653.7476				0.001	0.1452031106824481	0.1853312899911211	-21.652134030144335	-0.040128179308673		352.9743					False	13F	02-18	-243000	595112103		-0.040128179308673	505.8487	mosaic-family-wealth-partners-llc	https://fintel.io/i/mosaic-family-wealth-partners-llc	0.001070356548320252	-0.6808369312520757	-0.6808369312520757	-19.46	MU
2520	Micron Technology, Inc.	MU		595112103				13F-HR	Berkshire Capital Holdings Inc									2025-02-11	2024-12-31	False		10.0		842	0.0	0.0	10.0	1.0	-100.0		90.51131	0.9051131				0.001	0.00030425551016394984	0.0004399095758018986	-30.83680672116965	-0.00013565406563794877		-0.06351311					False	13F	02-11	-1000	595112103		-0.00013565406563794877	0.0642869	berkshire-capital-holdings	https://fintel.io/i/berkshire-capital-holdings	8.947973150980202e-07	0.0	0.0	-100.0	MU
2521	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Golden State Equity Partners									2025-01-24	2024-12-31	False		7351.0		618679	6746.0	1115.0413223140497	605.0	62.0	896.77		99.56857	731.9286				0.001	0.11821273866184133	0.03302673069169809	257.9304889888977	0.08518600797014324		-113.2684					False	13F	01-24	556000	595112103		0.08518600797014324	-19.32266	golden-state-equity-partners	https://fintel.io/i/golden-state-equity-partners	0.0006577655063285546	1115.0413223140497	1115.0413223140497	896.77	MU
2522	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Mount Yale Investment Advisors, LLC									2025-01-22	2024-12-31	False		11451.0		963755	-3651.0	-24.17560588001589	15102.0	1566.0	-38.51		61.60248	705.41				0.001	0.07780630649220176	0.15035314117777365	-48.25096045036691	-0.0725468346855719		258.3062					False	13F	01-22	-603000	595112103		-0.0725468346855719	404.6499	mount-yale-investment-advisors	https://fintel.io/i/mount-yale-investment-advisors	0.001024632405518743	-24.17560588001589	-24.17560588001589	-38.51	MU
2523	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	SMPIX - Profunds - Semiconductor Ultrasector Profund Investor Class	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-11	2024-10-31	False		31740.0		3162891	-6147.0	-16.22456251484678	37887.0	4160.0	-23.99		51.59131	1637.508			1.0	0.001	0.831025631374	1.05243971667	-21.03817271326201	-0.221414085296		1525.383					False	NP	12-11	-998000	US5951121038		-0.221414085296	1439.368	profunds-semiconductor-ultrasector-profund-investor-class	https://fintel.io/i/profunds-semiconductor-ultrasector-profund-investor-class	0.002840086678121116	-16.22456251484678	-16.22456251484678	-23.99	MU
2524	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	PREIX - T. Rowe Price Index Trust, Inc. - T. Rowe Price Equity Index 500 Fund	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-27	2024-12-31	False		755631.0		63593904	-11083.0	-1.4455194505382711	766714.0	79515.0	-20.02		45.215	34165.86			1.0	0.001	0.1862353794	0.2357695992	-21.009587312391716	-0.0495342198		29428.05					False	NP	02-27	-15922000	US5951121038		-0.0495342198	39085.01	t-rowe-price-index-trust-inc-t-rowe-price-equity-index-500-fund	https://fintel.io/i/t-rowe-price-index-trust-inc-t-rowe-price-equity-index-500-fund	0.0676136590004832	-1.4455194505382711	-1.4455194505382711	-20.02	MU
2525	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Sound Income Strategies, LLC									2025-01-21	2024-12-31	False		1408.0		118459	50.0	3.681885125184094	1358.0	140.0	-15.71		72.25791	101.7391				0.001	0.007327451594493154	0.009060943236435845	-19.131470054596285	-0.001733491641942691		16.75814					False	13F	01-21	-22000	595112103		-0.001733491641942691	34.75242	sound-income-strategies	https://fintel.io/i/sound-income-strategies	0.0001259874619658012	3.681885125184094	3.681885125184094	-15.71	MU
2526	MICRON TECHNOLOGY INC	ISIN		595112103				13F-HR	Lattice Capital Management, LLC									2025-02-03	2024-12-31	False		5329.0		448489	0.0	0.0	5329.0	552.0	-18.84		77.92954	415.2865				0.001	0.36971800565737656	0.4957566004637357	-25.423482952816236	-0.12603859480635915		33.20211					False	13F	02-03	-104000	595112103		-0.12603859480635915	101.3068	lattice-capital-management-llc	https://fintel.io/i/lattice-capital-management-llc	0.000476837489215735	0.0	0.0	-18.84	MU
2527	MICRON TECHNOLOGY INC	COM		595112103				13F-HR/A	Value Aligned Research Advisors, LLC									2025-02-18	2024-12-31	False		297424.0		25031204	297424.0		0.0	0.0			101.7502	25031.204	0.0			0.001	6.843457431746514			6.843457431746514		-5231.757					False	13F/A	02-18	25031000	595112103		6.843457431746514	3801.079	value-aligned-research-advisors-llc	https://fintel.io/i/value-aligned-research-advisors-llc	0.02661341966457136				MU
2528	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Silphium Asset Management Ltd									2025-01-30	2019-12-31	False		0.0		0	-20000.0	-100.0	20000.0	857.0	-100.0			-857.0	0.0			0.001		0.3094561069516127	-100.0	-0.3094561069516127							False	13F	01-30	-857000	595112103		-0.3094561069516127		silphium-asset-management-ltd-1892	https://fintel.io/i/silphium-asset-management-ltd-1892	0.0	-100.0	-100.0	-100.0	MU
2529	MICRON TECHNOLOGY INC	COM	Call	595112103				13F-HR/A	Value Aligned Research Advisors, LLC									2025-02-18	2024-12-31	False		45500.0		220565	45500.0		0.0	0.0			101.7502	220.565	0.0			0.001	0.06030182121615764	0.0		0.06030182121615764		-800.3555					call	13F/A	02-18	220000	595112103		0.06030182121615764	4190.205	value-aligned-research-advisors-llc	https://fintel.io/i/value-aligned-research-advisors-llc	0.004071327783695992				MU
2530	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Ascent Group, LLC									2025-02-21	2024-12-31	False		2753.0		231728	-51.0	-1.818830242510699	2804.0	290.0	-20.34		58.59823	161.3209				0.001	0.01740461320085428	0.022029385391744337	-20.993650565590546	-0.004624772190890057		70.37156					False	13F	02-21	-59000	595112103		-0.004624772190890057	105.5549	ascent-group-llc	https://fintel.io/i/ascent-group-llc	0.000246337700846485	-1.818830242510699	-1.818830242510699	-20.34	MU
2531	Micron Technology Inc	EC		595112103	US5951121038		MU	NPORT-P	Advanced Series Trust - Ast Balanced Asset Allocation Portfolio	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-27	2024-12-31	False		54438.0		4581502	-75665.0	-58.15776730744103	130103.0	13492.0	-66.05		77.22395	4203.918			1.0	0.001	0.018706408271	0.112110955619	-83.31437978767016	-0.093404547348		377.5845					False	NP	02-27	-8911000	US5951121038		-0.093404547348	1073.302	advanced-series-trust-ast-balanced-asset-allocation-portfolio	https://fintel.io/i/advanced-series-trust-ast-balanced-asset-allocation-portfolio	0.004871097623930603	-58.15776730744103	-58.15776730744103	-66.05	MU
2532	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	USNQX - USAA MUTUAL FUNDS TRUST - Nasdaq-100 Index Fund	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-27	2024-10-31	False		496986.0		49524654	-2911.0	-0.5823199579113297	499897.0	54898.0	-9.79		53.38163	26529.92			1.0	0.001	0.729853015743	0.826401551646	-11.683005157807095	-0.096548535903		22994.73					False	NP	12-27	-5374000	US5951121038		-0.096548535903	21647.9	usaa-mutual-funds-trust-nasdaq-100-index-fund	https://fintel.io/i/usaa-mutual-funds-trust-nasdaq-100-index-fund	0.04447017384413047	-0.5823199579113297	-0.5823199579113297	-9.79	MU
2533	Micron Technology Inc	EC		595112103	US5951121038			NPORT-P	GAFCX - VIRTUS ALTERNATIVE SOLUTIONS TRUST - Virtus AlphaSimplex Global Alternatives Fund Class C									2025-02-26	2024-12-31	False		0.0		0	-1905.0	-100.0	1905.0	197.0	-100.0			-197.0	0.0					0.164147490619	-100.0	-0.164147490619							False	NP	02-26	-197000	US5951121038		-0.164147490619		virtus-alternative-solutions-trust-virtus-alphasimplex-global-alternatives-fund-class-c	https://fintel.io/i/virtus-alternative-solutions-trust-virtus-alphasimplex-global-alternatives-fund-class-c	0.0	-100.0	-100.0	-100.0	MU
2534	MICRON TECHNOLOGY INC	Common Stock		595112103				13F-HR	Tsfg, Llc									2025-01-13	2024-12-31	False		199.0		17	0.0	0.0	199.0	0.0			75.28155	14.98103				0.001	0.0034912472378073323	0.004584582268145667	-23.848083999604135	-0.0010933350303383347		1.766811					False	13F	01-13	0	595112103		-0.0010933350303383347	4.31003	tsfg-llc	https://fintel.io/i/tsfg-llc	1.78064665704506e-05	0.0	0.0		MU
2535	MICRON TECHNOLOGY INC	COMMON		595112103				13F-HR	Welch Group, LLC									2025-01-27	2024-12-31	False		4764.0		406383	300.0	6.720430107526882	4464.0	462.0	-12.12		55.23742	263.151				0.001	0.018301163726553892	0.020123697989345588	-9.056656802127664	-0.001822534262791696		137.7872					False	13F	01-27	-56000	595112103		-0.001822534262791696	198.6712	welch-group-llc	https://fintel.io/i/welch-group-llc	0.0004262814409126968	6.720430107526882	6.720430107526882	-12.12	MU
2536	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Parkside Financial Bank & Trust									2025-02-05	2024-12-31	False		3338.0		280916	274.0	8.942558746736292	3064.0	317.0	-11.67		51.5618	172.1133				0.001	0.02180038032225386	0.04424307043817782	-50.72588745232728	-0.02244269011592396		108.8128					False	13F	02-05	-37000	595112103		-0.02244269011592396	151.4724	parkside-financial-bank-trust	https://fintel.io/i/parkside-financial-bank-trust	0.0002986833437797192	8.942558746736292	8.942558746736292	-11.67	MU
2537	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Wealth Architects, LLC									2025-02-10	2024-12-31	False		2478.0		208548	10.0	0.4051863857374392	2468.0	255.0	-18.43		125.9189	312.027				0.001	0.02353985426863022	0.02896623630351967	-18.733472923543378	-0.00542638203488945		-103.4785					False	13F	02-10	-47000	595112103		-0.00542638203488945	-71.80968	wealth-architects-llc	https://fintel.io/i/wealth-architects-llc	0.0002217307746812894	0.4051863857374392	0.4051863857374392	-18.43	MU
2538	Micron Technology	Com		595112103				13F-HR	Zions Bancorporation, N.A.									2025-02-11	2024-12-31	False		470.0		39555	19.0	4.212860310421286	451.0	46.0	-15.22		41.07735	19.30636				0.001	0.002068342059501416	0.003408432596035212	-39.31691470421415	-0.001340090536533796		20.24884					False	13F	02-11	-7000	595112103		-0.001340090536533796	26.25544	zb-n-a	https://fintel.io/i/zb-n-a	4.205547380960695e-05	4.212860310421286	4.212860310421286	-15.22	MU
2539	Micron Technology, Inc.	EC		595112103	US5951121038			NPORT-P	MFEGX - MFS SERIES TRUST II - MFS Growth Fund A									2025-01-27	2024-11-30	False		0.0		0	-248664.0	-100.0	248664.0	23931.0	-100.0			-23931.0	0.0		1.0	0.001		0.052017712812	-100.0	-0.052017712812							False	NP	01-27	-23931000	US5951121038		-0.052017712812		mfs-series-trust-ii	https://fintel.io/i/mfs-series-trust-ii	0.0	-100.0	-100.0	-100.0	MU
2540	Micron Technology Inc	EC		595112103	US5951121038			NPORT-P	GINX - RBB FUND, INC. - SGI Enhanced Global Income ETF									2025-01-29	2024-11-30	False		0.0		0	-9579.0	-100.0	9579.0	921.0	-100.0			-921.0	0.0		1.0	0.001		1.3511954646	-100.0	-1.3511954646							False	NP	01-29	-921000	US5951121038		-1.3511954646		rbb-fund-inc-sgi-enhanced-global-income-etf	https://fintel.io/i/rbb-fund-inc-sgi-enhanced-global-income-etf	0.0	-100.0	-100.0	-100.0	MU
2541	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Cwm, Llc									2025-02-04	2024-12-31	False		35962.0		3027	498.0	1.4042409203699526	35464.0	3.0	0.0		0.0844	0.0420312	-0.015031199999999864	-0.5010399999999955		0.001	0.012562704579722127	0.015818471725750537	-20.582058763163694	-0.00325576714602841		-91.50977					False	13F	02-04	0	595112103		-0.00325576714602841	3486.114	cwm-llc	https://fintel.io/i/cwm-llc	0.0032178701045555	1.4042409203699526	1.4042409203699526	0.0	MU
2542	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Hobbs Group Advisors, LLC									2025-02-12	2024-12-31	False		0.0		0	-213.0	-100.0	213.0	22.0	-100.0			-22.0	0.0			0.001		0.007820978987663596	-100.0	-0.007820978987663596							False	13F	02-12	-22000	595112103		-0.007820978987663596		hobbs-group-advisors-llc	https://fintel.io/i/hobbs-group-advisors-llc	0.0	-100.0	-100.0	-100.0	MU
2543	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Coastal Investment Advisors, Inc.									2024-10-29	2024-09-30	False		0.0		0	-11470.0	-100.0	11470.0	1508709.0								0.001											False	13F	10-29	-1508709000	595112103		0.0		coastal-investment-advisors	https://fintel.io/i/coastal-investment-advisors	0.0	-100.0	-100.0		MU
2544	MICRON TECHNOLOGY INC COM	Stock		595112103				13F-HR	Captrust Financial Advisors									2025-02-14	2024-12-31	False		39810.0		3350393	6306.0	18.82163323782235	33504.0	3474.0	-3.57		73.13145	2911.363				0.001	0.009569738354219568	0.010308132546638062	-7.163219808027374	-0.000738394192418494		439.0465					False	13F	02-14	-124000	595112103		-0.000738394192418494	947.8184	captrust-financial-advisors	https://fintel.io/i/captrust-financial-advisors	0.003562188111405219	18.82163323782235	18.82163323782235	-3.57	MU
2545	Micron Technology Inc	EC		595112103	US5951121038			NPORT-P	GCPAX - Gateway Trust - Gateway Equity Call Premium Fund Class A	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-27	2024-12-31	False		7155.0		602164	7155.0						101.7502	728.0229			1.0	0.001	0.242981877058			0.242981877058		-125.8581					False	NP	02-27	602000	US5951121038		0.242981877058	-34.4172	gateway-trust	https://fintel.io/i/gateway-trust	0.0006402274789526335				MU
2546	Micron Technology Inc	COM		595112103				13F-HR	Coastline Trust Co									2025-02-13	2024-12-31	False		223.0		18768	65.0	41.139240506329116	158.0	16.0	12.5		63.43869	14.14683				0.001	0.00209952702247221	0.0019252993577896452	9.049380501668498	0.0001742276646825648		4.620852					False	13F	02-13	2000	595112103		0.0001742276646825648	7.47079	coastline-trust	https://fintel.io/i/coastline-trust	1.995398012668585e-05	41.139240506329116	41.139240506329116	12.5	MU
2547	MICRON TECHNOLOGY INC	PUT	Put	595112953				13F-HR/A	Gladius Capital Management LP									2024-11-15	2024-09-30	False		0.0		0	-10000.0	-100.0	10000.0	1315.0	-100.0			-1315.0	0.0			0.001		0.1612750869157522	-100.0	-0.1612750869157522							put	13F/A	11-15	-1315000	595112953		-0.1612750869157522		gladius-capital-management-lp	https://fintel.io/i/gladius-capital-management-lp	0.0	-100.0	-100.0	-100.0	MU
2548	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Vivaldi Capital Management, LLC									2024-11-14	2024-09-30	False		0.0		0	-1721.0	-100.0	1721.0	226.0	-100.0			-226.0	0.0			0.001		0.06446562533848027	-100.0	-0.06446562533848027							False	13F	11-14	-226000	595112103		-0.06446562533848027		vivaldi-capital-management	https://fintel.io/i/vivaldi-capital-management	0.0	-100.0	-100.0	-100.0	MU
2549	MICRON TECHNOLOGY INC COMMON STOCK USD.1	EC		595112103	US5951121038		MU	NPORT-P	OHIO NATIONAL FUND INC - ON Nasdaq-100&reg; Index Portfolio	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-02-25	2024-12-31	False		19082.0		1605941	-599.0	-3.0435445353386514	19681.0	2041.0	-21.36		45.74517	872.9094			1.0	0.001	0.5933160459	0.7527738332	-21.182695288723544	-0.1594577873		733.0317					False	NP	02-25	-436000	US5951121038		-0.1594577873	976.8997	ohio-national-fund-inc-on-nasdaq-100-reg-index-portfolio	https://fintel.io/i/ohio-national-fund-inc-on-nasdaq-100-reg-index-portfolio	0.001707452236670042	-3.0435445353386514	-3.0435445353386514	-21.36	MU
2550	MICRON TECHNOLOGY INC	SC		595112103				13F-HR	Bessemer Group Inc									2025-02-13	2024-12-31	False		18447.0		1552	5276.0	40.05770252828183	13171.0	1.0	0.0		58.14274	1072.559				0.001	0.000282699870320179	0.0022516078736767274	-87.44453358752254	-0.0019689080033565482		479.9404					False	13F	02-13	0	595112103		-0.0019689080033565482	715.6932	bessemer-group	https://fintel.io/i/bessemer-group	0.001650632607161318	40.05770252828183	40.05770252828183	0.0	MU
2551	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	FWWFX - FIDELITY INVESTMENT TRUST - Fidelity Worldwide Fund	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-26	2024-10-31	False		207000.0		20627550	144000.0	228.57142857142858	63000.0	6918.0	198.16		87.11928	18033.69			1.0	0.001	0.656289781282	0.201946984191	224.9812241124066	0.454342797091		2593.858					False	NP	12-26	13709000	US5951121038		0.454342797091	2032.89	fidelity-investment-trust-fidelity-worldwide-fund	https://fintel.io/i/fidelity-investment-trust-fidelity-worldwide-fund	0.01852230442252902	228.57142857142858	228.57142857142858	198.16	MU
2552	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Breakwater Capital Group									2025-01-14	2024-12-31	False		0.0		0	-1936.0	-100.0	1936.0	200.0	-100.0			-200.0	0.0			0.001		0.040453428732367756	-100.0	-0.040453428732367756							False	13F	01-14	-200000	595112103		-0.040453428732367756		breakwater-capital-group	https://fintel.io/i/breakwater-capital-group	0.0	-100.0	-100.0	-100.0	MU
2553	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	FHEQ - Fidelity Greenwood Street Trust - Fidelity Hedged Equity ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-27	2024-10-31	False		21099.0		2102515	6056.0	40.25792727514459	15043.0	1652.0	27.24		119.0071	2510.93			1.0	0.001	0.439770270895	0.354838960692	23.935170488992696	0.084931310203		-408.4151					False	NP	12-27	450000	US5951121038		0.084931310203	-465.5929	fidelity-greenwood-street-trust-fidelity-hedged-equity-etf	https://fintel.io/i/fidelity-greenwood-street-trust-fidelity-hedged-equity-etf	0.001887932855125313	40.25792727514459	40.25792727514459	27.24	MU
2554	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Twin Capital Management Inc									2025-02-13	2024-12-31	False		20062.0		1688418	108.0	0.5412448631853263	19954.0	2069.0	-18.41		97.57968	1957.644				0.001	0.1848964391673327	0.233528331835936	-20.824836235617592	-0.0486318926686033		-269.2256					False	13F	02-13	-381000	595112103		-0.0486318926686033	-12.83372	twin-capital-management	https://fintel.io/i/twin-capital-management	0.001795142373549648	0.5412448631853263	0.5412448631853263	-18.41	MU
2555	Micron Technology Inc	EC		595112103	US5951121038		MU	NPORT-P	GSUS - Goldman Sachs ETF Trust - Goldman Sachs MarketBeta U.S. Equity ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2025-01-28	2024-11-30	False		56956.0		5578840	1092.0	1.9547472433051698	55864.0	5376.0	3.76		75.11093	4278.018			1.0	0.001	0.214409746144	0.225741880769	-5.019952250949884	-0.011332134625		1300.822					False	NP	01-28	202000	US5951121038		-0.011332134625	1243.297	goldman-sachs-etf-trust-goldman-sachs-marketbeta-u-s-equity-etf	https://fintel.io/i/goldman-sachs-etf-trust-goldman-sachs-marketbeta-u-s-equity-etf	0.005096407587872284	1.9547472433051698	1.9547472433051698	3.76	MU
2556	MICRON TECHNOLOGY INC	COM		595112103				13F-HR	Global Assets Advisory, LLC									2025-02-14	2024-12-31	False		0.0		0	-3084.0	-100.0	3084.0	309.0	-100.0			-309.0	0.0			0.001		0.16932203922046335	-100.0	-0.16932203922046335							False	13F	02-14	-309000	595112103		-0.16932203922046335		global-assets-advisory-llc	https://fintel.io/i/global-assets-advisory-llc	0.0	-100.0	-100.0	-100.0	MU
2557	MICRON TECHNOLOGY INC	EC		595112103	US5951121038			NPORT-P	ACVF - ETF Opportunities Trust - American Conservative Values ETF	B3DXGBC8GAIYWI2Z0172	USD	Long	CORP	1		US	NS	2024-12-27	2024-10-31	False		3592.0		357942	180.0	5.275498241500586	3412.0	374.0	-4.55		77.6102	278.7758			1.0	0.001	0.331225315835	0.377374924421	-12.229113700865685	-0.046149608586		79.16698					False	NP	12-27	-17000	US5951121038		-0.046149608586	69.43268	etf-opportunities-trust-american-conservative-values-etf	https://fintel.io/i/etf-opportunities-trust-american-conservative-values-etf	0.0003214111955832089	5.275498241500586	5.275498241500586	-4.55	MU
